__run_id,__done,run_number,optimization,loop_type,execution_time,cpu_usage,memory_usage,energy_usage
run_28_repetition_0,DONE,r3,no,loop9,16.832752,116.062,1.819,47.74
run_152_repetition_0,DONE,r16,no,loop3,51.136638,99.973,4.186,154.921
run_177_repetition_0,DONE,r18,no,loop8,26.857374,111.077,1.9,79.871
run_99_repetition_0,DONE,r10,no,loop10,23.960401,112.0,0.3,70.241
run_58_repetition_0,DONE,r6,no,loop9,16.837807,115.562,1.819,47.771
run_118_repetition_0,DONE,r12,no,loop9,17.234839,116.062,1.756,50.521
run_193_repetition_0,DONE,r20,no,loop4,26.798856,111.308,1.185,79.719
run_127_repetition_0,DONE,r13,no,loop8,26.264958,111.52,1.9,79.1
run_186_repetition_0,DONE,r19,no,loop7,23.919717,99.939,2.239,68.886
run_173_repetition_0,DONE,r18,no,loop4,26.635932,111.32,1.184,79.462
run_145_repetition_0,DONE,r15,no,loop6,20.424046,99.958,8.426,60.297
run_176_repetition_0,DONE,r18,no,loop7,24.078507,99.796,2.304,69.288
run_121_repetition_0,DONE,r13,no,loop2,30.865448,99.859,3.045,91.267
run_79_repetition_0,DONE,r8,no,loop10,23.360314,112.273,0.3,70.226
run_20_repetition_0,DONE,r3,no,loop1,30.829099,99.952,3.214,91.367
run_117_repetition_0,DONE,r12,no,loop8,26.160814,111.6,1.9,79.806
run_67_repetition_0,DONE,r7,no,loop8,26.828985,111.192,1.9,79.428
run_119_repetition_0,DONE,r12,no,loop10,24.948664,111.667,0.3,73.063
run_129_repetition_0,DONE,r13,no,loop10,24.257532,112.0,0.3,72.886
run_126_repetition_0,DONE,r13,no,loop7,24.294989,99.974,2.278,72.245
run_69_repetition_0,DONE,r7,no,loop10,23.979412,112.043,0.3,69.944
run_165_repetition_0,DONE,r17,no,loop6,20.486288,99.784,8.432,60.088
run_197_repetition_0,DONE,r20,no,loop8,27.40846,111.308,1.9,82.745
run_18_repetition_0,DONE,r2,no,loop9,17.019993,116.25,1.819,47.526
run_187_repetition_0,DONE,r19,no,loop8,27.059003,111.269,1.9,79.254
run_124_repetition_0,DONE,r13,no,loop5,35.90667,99.829,3.271,107.169
run_111_repetition_0,DONE,r12,no,loop2,30.837759,99.952,3.048,91.371
run_16_repetition_0,DONE,r2,no,loop7,24.019153,99.978,2.309,69.265
run_157_repetition_0,DONE,r16,no,loop8,26.274899,111.28,1.9,79.28
run_136_repetition_0,DONE,r14,no,loop7,24.041195,99.952,2.304,69.267
run_11_repetition_0,DONE,r2,no,loop2,30.91484,99.913,2.943,91.39
run_164_repetition_0,DONE,r17,no,loop5,35.960941,99.862,3.262,107.36
run_81_repetition_0,DONE,r9,no,loop2,30.6022,99.903,3.066,91.59
run_89_repetition_0,DONE,r9,no,loop10,25.222784,111.708,0.3,76.439
run_137_repetition_0,DONE,r14,no,loop8,26.89733,111.192,1.9,79.906
run_105_repetition_0,DONE,r11,no,loop6,20.93956,99.975,8.255,60.238
run_83_repetition_0,DONE,r9,no,loop4,26.534186,111.44,1.184,79.654
