__run_id,__done,run_number,optimization,loop_type,execution_time,cpu_usage,memory_usage,energy_usage
run_567_repetition_0,DONE,r19,yes,loop10_opt_batching,24.680234,111.625,0.3,73.421
run_270_repetition_0,DONE,r10,yes,loop1_opt_batching,21.707446,99.962,2.305,63.244
run_197_repetition_0,DONE,r7,yes,loop6_opt_unrolling,89.799457,99.899,14.776,279.854
run_223_repetition_0,DONE,r8,yes,loop5_opt_cacheblocking,36.020988,99.882,3.253,107.178
run_384_repetition_0,DONE,r13,yes,loop9_opt_batching,17.26073,116.125,1.819,50.844
run_503_repetition_0,DONE,r17,yes,loop8_opt_unrolling,21.629086,113.143,1.819,60.025
run_342_repetition_0,DONE,r12,yes,loop5_opt_batching,10.904638,99.82,1.18,28.2
run_248_repetition_0,DONE,r9,yes,loop3_opt_unrolling,51.291587,99.9,4.182,157.955
run_66_repetition_0,DONE,r3,yes,loop3_opt_batching,45.608412,99.877,3.698,138.766
run_97_repetition_0,DONE,r4,yes,loop3_opt_cacheblocking,52.188058,99.96,4.286,160.772
run_88_repetition_0,DONE,r3,yes,loop10_opt_cacheblocking,24.698496,110.208,0.3,69.681
run_18_repetition_0,DONE,r1,yes,loop7_opt_batching,25.346521,99.975,2.346,74.072
run_558_repetition_0,DONE,r19,yes,loop7_opt_batching,25.098888,99.846,2.371,74.059
run_262_repetition_0,DONE,r9,yes,loop8_opt_cacheblocking,26.012599,110.96,1.9,75.025
run_182_repetition_0,DONE,r7,yes,loop1_opt_unrolling,31.553898,99.897,3.203,92.108
run_115_repetition_0,DONE,r4,yes,loop9_opt_cacheblocking,17.037832,115.875,1.756,46.383
run_371_repetition_0,DONE,r13,yes,loop4_opt_unrolling,20.112538,114.158,1.184,59.552
run_288_repetition_0,DONE,r10,yes,loop7_opt_batching,25.450778,99.758,2.333,73.991
run_525_repetition_0,DONE,r18,yes,loop6_opt_batching,60.086231,99.886,14.619,177.871
run_41_repetition_0,DONE,r2,yes,loop4_opt_unrolling,21.020592,112.85,1.185,58.481
run_357_repetition_0,DONE,r12,yes,loop10_opt_batching,25.087744,111.917,0.3,67.387
run_149_repetition_0,DONE,r5,yes,loop10_opt_unrolling,24.346388,111.913,0.3,73.352
run_483_repetition_0,DONE,r17,yes,loop2_opt_batching,26.450746,99.876,2.74,78.954
run_584_repetition_0,DONE,r20,yes,loop5_opt_unrolling,36.710541,99.809,3.277,106.658
run_316_repetition_0,DONE,r11,yes,loop6_opt_cacheblocking,27.17284,99.923,10.092,81.519
run_422_repetition_0,DONE,r15,yes,loop1_opt_unrolling,31.706321,99.983,3.2,94.81
run_44_repetition_0,DONE,r2,yes,loop5_opt_unrolling,36.368028,99.926,3.243,109.889
run_139_repetition_0,DONE,r5,yes,loop7_opt_cacheblocking,25.074304,99.85,2.371,72.572
run_354_repetition_0,DONE,r12,yes,loop9_opt_batching,16.898138,115.875,1.756,45.343
run_500_repetition_0,DONE,r17,yes,loop7_opt_unrolling,25.392078,99.946,2.338,75.703
run_104_repetition_0,DONE,r4,yes,loop5_opt_unrolling,36.588232,99.894,3.28,109.921
run_555_repetition_0,DONE,r19,yes,loop6_opt_batching,60.538024,99.969,14.581,184.754
run_154_repetition_0,DONE,r6,yes,loop2_opt_cacheblocking,27.375337,99.9,2.727,81.769
run_411_repetition_0,DONE,r14,yes,loop8_opt_batching,30.319404,110.241,1.9,92.427
run_142_repetition_0,DONE,r5,yes,loop8_opt_cacheblocking,25.38541,111.958,1.9,76.622
run_236_repetition_0,DONE,r8,yes,loop9_opt_unrolling,17.25492,116.062,1.819,50.761
run_143_repetition_0,DONE,r5,yes,loop8_opt_unrolling,21.261659,113.8,1.9,63.661
run_527_repetition_0,DONE,r18,yes,loop6_opt_unrolling,91.713994,99.856,14.74,286.164
run_309_repetition_0,DONE,r11,yes,loop4_opt_batching,19.967457,114.263,1.184,57.343
run_305_repetition_0,DONE,r11,yes,loop2_opt_unrolling,26.539503,99.764,2.728,78.854
run_417_repetition_0,DONE,r14,yes,loop10_opt_batching,24.653994,111.583,0.3,72.654
run_144_repetition_0,DONE,r5,yes,loop9_opt_batching,16.815835,116.062,1.825,47.515
run_275_repetition_0,DONE,r10,yes,loop2_opt_unrolling,26.693928,99.896,2.72,78.678
run_501_repetition_0,DONE,r17,yes,loop8_opt_batching,32.556135,109.71,1.9,98.858
run_85_repetition_0,DONE,r3,yes,loop9_opt_cacheblocking,17.149294,115.812,1.819,50.78
run_219_repetition_0,DONE,r8,yes,loop4_opt_batching,20.78288,113.7,1.185,60.587
run_576_repetition_0,DONE,r20,yes,loop3_opt_batching,45.889592,99.893,3.72,138.986
run_433_repetition_0,DONE,r15,yes,loop5_opt_cacheblocking,35.749526,99.868,3.274,107.536
run_572_repetition_0,DONE,r20,yes,loop1_opt_unrolling,31.443088,99.783,3.227,94.433
run_177_repetition_0,DONE,r6,yes,loop10_opt_batching,25.152259,111.625,0.3,76.343
run_19_repetition_0,DONE,r1,yes,loop7_opt_cacheblocking,25.414353,99.871,2.338,75.628
run_510_repetition_0,DONE,r18,yes,loop1_opt_batching,21.550865,99.95,2.29,62.916
run_481_repetition_0,DONE,r17,yes,loop1_opt_cacheblocking,18.645851,99.872,2.017,53.614
run_169_repetition_0,DONE,r6,yes,loop7_opt_cacheblocking,25.320937,99.975,2.338,75.809
run_201_repetition_0,DONE,r7,yes,loop8_opt_batching,30.818061,109.9,1.9,92.258
run_399_repetition_0,DONE,r14,yes,loop4_opt_batching,20.289546,114.211,1.184,60.566
run_161_repetition_0,DONE,r6,yes,loop4_opt_unrolling,20.402395,114.053,1.184,60.613
run_453_repetition_0,DONE,r16,yes,loop2_opt_batching,26.58054,99.872,2.72,79.0
run_269_repetition_0,DONE,r9,yes,loop10_opt_unrolling,24.346526,111.913,0.3,73.441
run_75_repetition_0,DONE,r3,yes,loop6_opt_batching,60.330309,99.96,14.579,184.105
run_328_repetition_0,DONE,r11,yes,loop10_opt_cacheblocking,25.000295,111.625,0.3,73.269
run_101_repetition_0,DONE,r4,yes,loop4_opt_unrolling,20.519666,113.65,1.135,60.422
run_401_repetition_0,DONE,r14,yes,loop4_opt_unrolling,20.658196,113.5,1.185,60.268
run_552_repetition_0,DONE,r19,yes,loop5_opt_batching,10.766534,99.81,1.21,28.261
run_347_repetition_0,DONE,r12,yes,loop6_opt_unrolling,94.361704,99.928,14.776,295.138
run_191_repetition_0,DONE,r7,yes,loop4_opt_unrolling,20.651355,113.75,1.185,60.589
run_84_repetition_0,DONE,r3,yes,loop9_opt_batching,17.141012,116.188,1.756,50.754
run_238_repetition_0,DONE,r8,yes,loop10_opt_cacheblocking,24.123314,112.043,0.3,73.258
run_516_repetition_0,DONE,r18,yes,loop3_opt_batching,46.340578,99.987,3.689,141.697
run_277_repetition_0,DONE,r10,yes,loop3_opt_cacheblocking,51.99796,99.972,4.296,158.191
run_522_repetition_0,DONE,r18,yes,loop5_opt_batching,10.93628,100.0,1.17,28.327
run_112_repetition_0,DONE,r4,yes,loop8_opt_cacheblocking,25.410534,111.917,1.9,76.6
run_540_repetition_0,DONE,r19,yes,loop1_opt_batching,21.577294,99.975,2.29,63.007
run_67_repetition_0,DONE,r3,yes,loop3_opt_cacheblocking,52.215797,99.99,4.298,161.155
run_322_repetition_0,DONE,r11,yes,loop8_opt_cacheblocking,26.275385,111.48,1.9,79.894
run_415_repetition_0,DONE,r14,yes,loop9_opt_cacheblocking,16.500045,116.0,1.75,47.617
run_460_repetition_0,DONE,r16,yes,loop4_opt_cacheblocking,18.9797,114.556,1.183,54.042
run_436_repetition_0,DONE,r15,yes,loop6_opt_cacheblocking,27.122177,99.992,10.065,80.385
run_40_repetition_0,DONE,r2,yes,loop4_opt_cacheblocking,18.827495,113.944,1.183,54.362
run_412_repetition_0,DONE,r14,yes,loop8_opt_cacheblocking,25.520449,111.958,1.9,76.558
run_8_repetition_0,DONE,r1,yes,loop3_opt_unrolling,51.099249,99.908,4.192,154.959
run_315_repetition_0,DONE,r11,yes,loop6_opt_batching,60.120097,99.957,14.607,182.407
run_479_repetition_0,DONE,r16,yes,loop10_opt_unrolling,24.058445,112.174,0.3,69.938
run_350_repetition_0,DONE,r12,yes,loop7_opt_unrolling,25.319212,99.833,2.338,75.717
